competitorId,competitorName,firstName,lastName,status,postCompStatus,gender,profilePicS3key,countryOfOriginCode,countryOfOriginName,countryShortCode,regionId,regionName,divisionId,affiliateId,affiliateName,age,height,weight,teamCaptain,overallRank,overallScore
698210,Karin Freyová,Karin,Freyová,ACT,,F,f5632-P698210_3-184.jpg,SK,Slovakia,,29,Europe,2,22093,Alpha Prime CrossFit,27,170 cm,72 kg,0,2,504
764556,Gabriela Migała,Gabriela,Migała,ACT,,F,4be08-P764556_6-184.jpg,PL,Poland,,29,Europe,2,12162,C23 CrossFit,23,170 cm,75 kg,0,3,496
831149,Matilde Garnes,Matilde,Garnes,ACT,,F,034aa-P831149_5-184.jpg,NO,Norway,,29,Europe,2,22538,CrossFit Trondheim,26,174 cm,70 kg,0,4,492
1458106,Lucy Campbell,Lucy,Campbell,ACT,,F,61fce-P1458106_4-184.jpg,GB,United Kingdom,,29,Europe,2,1954,CrossFit Nottingham,26,168 cm,73 kg,0,5,484
8859,Ragnheiður Sara Sigmundsdottir,Ragnheiður Sara,Sigmundsdottir,ACT,,F,5bee0-P8859_7-184.jpg,IS,Iceland,,29,Europe,2,25335,TTT CrossFit,29,173 cm,69 kg,0,6,428
762495,Elena Carratala Sanahuja,Elena,Carratala Sanahuja,ACT,,F,c8758-P762495_10-184.jpg,ES,Spain,,29,Europe,2,19523,CrossFit 4 Friends,28,164 cm,63 kg,0,7,428
1518913,Oihana Moya,Oihana,Moya,ACT,,F,1730f-P1518913_6-184.jpg,ES,Spain,,29,Europe,2,17272,CrossFit Zarautz,26,165 cm,68 kg,0,8,366
272273,Mia Hesketh,Mia,Hesketh,ACT,,F,04291-P272273_4-184.jpg,SE,Sweden,,29,Europe,2,15601,CrossFit Walleye,32,168 cm,67 kg,0,9,363
951375,Claudia Gluck,Claudia,Gluck,ACT,,F,1abd0-P951375_3-184.jpg,FR,France,,29,Europe,2,16641,CrossFit Grillen,23,160 cm,60 kg,0,10,334
1330256,Linda Keesman,Linda,Keesman,ACT,,F,25f36-P1330256_1-184.jpg,NL,Netherlands,,29,Europe,2,18592,CrossFit Vondelgym,28,174 cm,73 kg,0,11,315
1409302,Veslemøy Kollstad,Veslemøy,Kollstad,ACT,,F,72307-P1409302_3-184.jpg,NO,Norway,,29,Europe,2,14247,CrossFit Kvadraturen,25,167 cm,71 kg,0,12,297
695821,Julie Hougård,Julie,Hougård,ACT,,F,324e9-P695821_5-184.jpg,DK,Denmark,,29,Europe,2,26774,CrossFit Odense,30,173 cm,70 kg,0,13,283
466656,Andrea Solberg,Andrea,Solberg,ACT,,F,5c792-P466656_4-184.jpg,NO,Norway,,29,Europe,2,372,CrossFit Oslo,26,164 cm,135 lb,0,14,280
534813,Sanna Venäläinen,Sanna,Venäläinen,ACT,,F,fdbb0-P534813_6-184.jpg,FI,Finland,,29,Europe,2,7232,CrossFit Vantaa,31,164 cm,64 kg,0,15,271
1115280,Noortje Bleeker,Noortje,Bleeker,ACT,,F,d3235-P1115280_3-184.jpg,NL,Netherlands,,29,Europe,2,15181,CrossFit Westenwind,25,172 cm,70 kg,0,16,261
466582,Emiko Naets,Emiko,Naets,ACT,,F,a248c-P466582_1-184.jpg,CH,Switzerland,,29,Europe,2,19618,CrossFit Lavoisier,32,171 cm,65 kg,0,17,254
51125,Megan Lovegrove,Megan,Lovegrove,ACT,,F,6a3fe-P51125_1-184.jpg,GB,United Kingdom,,29,Europe,2,26828,CrossFit Randers,33,158 cm,65 kg,0,18,241
998366,Ella Wunger,Ella,Wunger,ACT,,F,76c38-P998366_7-184.jpg,SE,Sweden,,29,Europe,2,6918,CrossFit Flensburg,24,170 cm,70 kg,0,19,231
1316504,Maria Längfors,Maria,Längfors,ACT,,F,afedc-P1316504_1-184.jpg,SE,Sweden,,29,Europe,2,9063,CrossFit Gårda,26,165 cm,69 kg,0,20,228
1103442,Madeleine Persson,Madeleine,Persson,ACT,,F,92f91-P1103442_2-184.jpg,SE,Sweden,,29,Europe,2,11925,CrossFit Sodra Wattern,30,164 cm,69 kg,0,21,227
96750,Oddrún Eik Gylfadottir,Oddrún Eik,Gylfadottir,ACT,,F,08a04-P96750_7-184.jpg,IS,Iceland,,29,Europe,2,15349,CrossFit Alioth,33,163 cm,128 lb,0,22,224
905243,Sapphire Goddard,Sapphire,Goddard,ACT,,F,5670d-P905243_1-184.jpg,GB,United Kingdom,,29,Europe,2,26828,CrossFit Randers,25,165 cm,65 kg,0,23,211
1827731,Jasmine Ghilardi,Jasmine,Ghilardi,ACT,,F,896e6-P1827731_1-184.jpg,IT,Italy,,29,Europe,2,21559,CrossFit Brembo,24,160 cm,59 kg,0,24,195
1140802,Valentina Magalotti,Valentina,Magalotti,ACT,,F,96137-P1140802_2-184.jpg,IT,Italy,,29,Europe,2,22177,CrossFit Minus,32,157 cm,61 kg,0,25,165
729434,Martyna Krysiak,Martyna,Krysiak,ACT,,F,4035e-P729434_1-184.jpg,PL,Poland,,29,Europe,2,29893,CrossFit Strong House,32,165 cm,67 kg,0,26,150
573055,Nelli Nurmi,Nelli,Nurmi,ACT,,F,1b8ee-P573055_4-184.jpg,FI,Finland,,29,Europe,2,6977,CrossFit East Turku,28,171 cm,69 kg,0,27,120
1104398,Anaïs Lancry,Anaïs,Lancry,ACT,,F,7549c-P1104398_6-184.jpg,FR,France,,29,Europe,2,21863,CrossFit Estuary,30,166 cm,66 kg,0,28,117
1628225,Jana Geertz,Jana,Geertz,ACT,,F,8ba89-P1628225_2-184.jpg,DE,Germany,,29,Europe,2,18339,Foerde CrossFit,22,171 cm,71 kg,0,29,106
685943,Tatiana Diakou,Tatiana,Diakou,ACT,,F,16637-P685943_3-184.jpg,BY,,,29,Europe,2,None,,22,165 cm,68 kg,0,30,99
156156,Jay Crouch,Jay,Crouch,ACT,,M,4a631-P156156_15-184.jpg,AU,Australia,,32,Oceania,1,1348,Reebok CrossFit Frankston,23,175 cm,85 kg,0,1,556
40955,Ricky Garard,Ricky,Garard,ACT,,M,abfee-P40955_9-184.jpg,AU,Australia,,32,Oceania,1,None,,28,179 cm,200 lb,0,2,540
337194,Bayden Brown,Bayden,Brown,ACT,,M,men-square.jpg,AU,Australia,,32,Oceania,1,3235,CrossFit Townsville,27,177 cm,90 kg,0,3,495
202638,Royce Dunne,Royce,Dunne,ACT,,M,acca8-P202638_9-184.jpg,AU,Australia,,32,Oceania,1,10767,CrossFit Torian,31,183 cm,102 kg,0,4,437
258151,Jake Douglas,Jake,Douglas,ACT,,M,4bf60-P258151_3-184.jpg,AU,Australia,,32,Oceania,1,9586,Snake CrossFit,31,172 cm,202 lb,0,5,420
479759,Bayley Martin,Bayley,Martin,ACT,,M,b0134-P479759_1-184.jpg,NZ,New Zealand,,32,Oceania,1,15606,CrossFit Selwyn,22,174 cm,82 kg,0,6,405
771889,Rees Machell,Rees,Machell,ACT,,M,f0c09-P771889_1-184.jpg,AU,Australia,,32,Oceania,1,None,,24,174 cm,82 kg,0,7,376
236486,Matt Mcleod,Matt,Mcleod,ACT,,M,b0eeb-P236486_3-184.jpg,AU,Australia,,32,Oceania,1,27094,CrossFit Raven,29,165 cm,80 kg,0,8,344
684163,Jake Standen,Jake,Standen,ACT,,M,4c6f5-P684163_4-184.jpg,AU,Australia,,32,Oceania,1,6333,CrossFit CQ,24,184 cm,93 kg,0,9,332
2073402,Darcy Hancock,Darcy,Hancock,ACT,,M,men-square.jpg,AU,Australia,,32,Oceania,1,6333,CrossFit CQ,20,175 cm,92 kg,0,10,331
706265,Liam Ford,Liam,Ford,ACT,,M,men-square.jpg,AU,Australia,,32,Oceania,1,1909,CrossFit Geo,24,183 cm,94 kg,0,11,331
794326,Mitch Clarke,Mitch,Clarke,ACT,,M,81a44-P794326_2-184.jpg,NZ,New Zealand,,32,Oceania,1,12517,CrossFit Active,31,183 cm,94 kg,0,12,292
317745,John Champion,John,Champion,ACT,,M,940df-P317745_2-184.jpg,AU,Australia,,32,Oceania,1,30085,CrossFit Balcatta Legion,27,179 cm,90 kg,0,13,281
898088,Matt Gilpin,Matt,Gilpin,ACT,,M,ebbee-P898088_3-184.jpg,AU,Australia,,32,Oceania,1,16943,CrossFit SPEED,26,178 cm,85 kg,0,14,281
289373,Mitchell Case,Mitchell,Case,ACT,,M,bdd03-P289373_3-184.jpg,AU,Australia,,32,Oceania,1,5086,CrossFit Uplift,25,179 cm,92 kg,0,15,272
281043,Jack Clark,Jack,Clark,ACT,,M,138ce-P281043_7-184.jpg,AU,Australia,,32,Oceania,1,22755,CrossFit Underway,23,178 cm,89 kg,0,16,269
1954535,James Newbury,James,Newbury,ACT,,M,men-square.jpg,AU,Australia,,32,Oceania,1,None,,31,177 cm,88 kg,0,17,268
1393065,Kosta Ilic,Kosta,Ilic,ACT,,M,men-square.jpg,AU,Australia,,32,Oceania,1,9986,CrossFit Dignus,31,183 cm,98 kg,0,18,246
569557,Kurtis Jackson,Kurtis,Jackson,ACT,,M,e27fc-P569557_2-184.jpg,AU,Australia,,32,Oceania,1,2120,CrossFit Wollongong,29,167 cm,78 kg,0,19,246
1597619,Peter Ellis,Peter,Ellis,ACT,,M,7f702-P1597619_8-184.jpg,AU,Australia,,32,Oceania,1,7846,CrossFit Peak Blaxland,20,170 cm,80 kg,0,20,245
503184,Joel Molinia,Joel,Molinia,ACT,,M,3f3b3-P503184_11-184.jpg,AU,Australia,,32,Oceania,1,2120,CrossFit Wollongong,22,178 cm,85 kg,0,21,242
442211,Ash Roozendaal,Ash,Roozendaal,ACT,,M,7a1a0-P442211_2-184.jpg,NZ,New Zealand,,32,Oceania,1,2657,Mount CrossFit,25,175 cm,83 kg,0,22,226
1927954,Riley Martin,Riley,Martin,ACT,,M,men-square.jpg,NZ,New Zealand,,32,Oceania,1,None,,20,178 cm,86 kg,0,23,185
1888,Mason Doherty,Mason,Doherty,ACT,,M,1eb28-P1888_4-184.jpg,AU,Australia,,32,Oceania,1,3325,CrossFit MSD,31,179 cm,88 kg,0,24,180
1377956,Thor Hajnal,Thor,Hajnal,ACT,,M,78efc-P1377956_1-184.jpg,NZ,New Zealand,,32,Oceania,1,11291,CrossFit Artax,28,173 cm,81 kg,0,25,174
470202,Kieren Power,Kieren,Power,ACT,,M,7ce35-P470202_3-184.jpg,AU,Australia,,32,Oceania,1,3516,Iron Body CrossFit,29,184 cm,94 kg,0,26,171
1346636,Jake Soles,Jake,Soles,ACT,,M,7dfe9-P1346636_3-184.jpg,AU,Australia,,32,Oceania,1,2120,CrossFit Wollongong,22,182 cm,83 kg,0,27,133
44890,Evan Morris,Evan,Morris,ACT,,M,men-square.jpg,AU,Australia,,32,Oceania,1,9361,CrossFit 505,29,182 cm,98 kg,0,28,132
1164022,Zac Thomas,Zac,Thomas,ACT,,M,c874d-P1164022_4-184.jpg,AU,Australia,,32,Oceania,1,2120,CrossFit Wollongong,20,182 cm,92 kg,0,29,122
1842246,Jack Fleming,Jack,Fleming,ACT,,M,bc8fb-P1842246_2-184.jpg,AU,Australia,,32,Oceania,1,3905,CrossFit Blackburn,23,180 cm,87 kg,0,30,81
163097,Tia-Clair Toomey,Tia-Clair,Toomey,ACT,,F,b8a69-P163097_3-184.jpg,AU,Australia,,32,Oceania,2,19593,CrossFit East Nashville,28,163 cm,58 kg,0,1,600
2942,Kara Saunders,Kara,Saunders,ACT,,F,5ca2a-P2942_14-184.jpg,AU,Australia,,32,Oceania,2,None,,32,162 cm,162 lb,0,2,560
1119323,Ellie Turner,Ellie,Turner,ACT,,F,77bcc-P1119323_3-184.jpg,AU,Australia,,32,Oceania,2,101,Deka CrossFit,24,167 cm,72 kg,0,3,504
21556,Madeline Sturt,Madeline,Sturt,ACT,,F,b807b-P21556_9-184.jpg,AU,Australia,,32,Oceania,2,1348,Reebok CrossFit Frankston,25,159 cm,63 kg,0,4,500
264512,Jamie Simmonds,Jamie,Simmonds,ACT,,F,101af-P264512_2-184.jpg,NZ,New Zealand,,32,Oceania,2,1340,Dragon CrossFit,31,163 cm,135 lb,0,5,468
554143,Bailey Rogers,Bailey,Rogers,ACT,,F,45a00-P554143_5-184.jpg,NZ,New Zealand,,32,Oceania,2,18270,CrossFit Pōneke,31,170 cm,72 kg,0,6,460
1240398,Emily de Rooy,Emily,de Rooy,ACT,,F,99f1a-P1240398_4-184.jpg,AU,Australia,,32,Oceania,2,3235,CrossFit Townsville,21,175 cm,76 kg,0,7,443
1347023,Gemma Hauck,Gemma,Hauck,ACT,,F,women-square.jpg,AU,Australia,,32,Oceania,2,None,,23,167 cm,74 kg,0,8,428
1277109,Elly Hutchens,Elly,Hutchens,ACT,,F,697c9-P1277109_4-184.jpg,AU,Australia,,32,Oceania,2,29512,Mesomorph CrossFit,24,168 cm,65 kg,0,9,338
1212379,Georgia Pryer,Georgia,Pryer,ACT,,F,d3606-P1212379_1-184.jpg,AU,Australia,,32,Oceania,2,9586,Snake CrossFit,22,167 cm,62 kg,0,10,304
503203,Emma Wright,Emma,Wright,ACT,,F,f81bd-P503203_2-184.jpg,NZ,New Zealand,,32,Oceania,2,16362,Thorndon CrossFit,30,165 cm,69 kg,0,11,291
1190953,Danielle Ford,Danielle,Ford,ACT,,F,women-square.jpg,NZ,New Zealand,,32,Oceania,2,None,,26,172 cm,70 kg,0,12,290
902935,Olivia Kelly,Olivia,Kelly,ACT,,F,82985-P902935_2-184.jpg,AU,Australia,,32,Oceania,2,9834,CrossFit Highfields,28,163 cm,73 kg,0,13,280
1215608,Emily Atton,Emily,Atton,ACT,,F,23795-P1215608_6-184.jpg,AU,Australia,,32,Oceania,2,5519,CrossFit by Design,30,173 cm,75 kg,0,14,251
1976672,Grace Walton,Grace,Walton,ACT,,F,0c4f5-P1976672_2-184.jpg,AU,Australia,,32,Oceania,2,9986,CrossFit Dignus,21,164 cm,70 kg,0,15,249
156230,Chloe Gregory,Chloe,Gregory,ACT,,F,6fee8-P156230_2-184.jpg,NZ,New Zealand,,32,Oceania,2,721,CrossFit BC,32,175 cm,157 lb,0,16,240
101651,Joelene Neville,Joelene,Neville,ACT,,F,16f0a-P101651_15-184.jpg,NZ,New Zealand,,32,Oceania,2,19180,CrossFit Mecca,36,169 cm,75 kg,0,17,236
690070,Rachel Toomua-Faumuina,Rachel,Toomua-Faumuina,ACT,,F,eae45-P690070_7-184.jpg,AU,Australia,,32,Oceania,2,24339,CrossFit CHWE,30,165 cm,67 kg,0,18,226
75165,Lucy Clark,Lucy,Clark,ACT,,F,3b15c-P75165_4-184.jpg,AU,Australia,,32,Oceania,2,3325,CrossFit MSD,32,169 cm,68 kg,0,19,210
648048,Georgia Welsman,Georgia,Welsman,ACT,,F,women-square.jpg,AU,Australia,,32,Oceania,2,29250,CrossFit Chocolate Box,27,165 cm,60 kg,0,20,207
1263915,Julia Hannaford,Julia,Hannaford,ACT,,F,6595b-P1263915_3-184.jpg,AU,Australia,,32,Oceania,2,None,,21,156 cm,67 kg,0,21,197
1672646,Adrienne Geary,Adrienne,Geary,ACT,,F,women-square.jpg,AU,Australia,,32,Oceania,2,2218,CrossFit Crossaxed,24,169 cm,77 kg,0,22,194
28735,Amy Alessi,Amy,Alessi,ACT,,F,774de-P28735_12-184.jpg,AU,Australia,,32,Oceania,2,580,CrossFit NorWest,31,154 cm,130 lb,0,23,186
1212617,Bec Glenister,Bec,Glenister,ACT,,F,e5646-P1212617_1-184.jpg,AU,Australia,,32,Oceania,2,24646,CrossFit Moor,29,168 cm,73 kg,0,24,181
1224765,Georgia Otto,Georgia,Otto,ACT,,F,a6cf7-P1224765_3-184.jpg,AU,Australia,,32,Oceania,2,30085,CrossFit Balcatta Legion,23,165 cm,61 kg,0,25,172
670481,Castell Pridgen,Castell,Pridgen,ACT,,F,a565f-P670481_6-184.jpg,AU,Australia,,32,Oceania,2,30085,CrossFit Balcatta Legion,30,180 cm,175 lb,0,26,165
1321769,Katie Brock,Katie,Brock,ACT,,F,women-square.jpg,NZ,New Zealand,,32,Oceania,2,12138,CrossFit Newstead,28,164 cm,70 kg,0,27,141
2185883,Tahlia Jordan,Tahlia,Jordan,ACT,,F,2d54b-P2185883_1-184.jpg,AU,Australia,,32,Oceania,2,7322,Hillside CrossFit,27,158 cm,60 kg,0,28,135
1001544,Jade Williams,Jade,Williams,ACT,,F,women-square.jpg,AU,Australia,,32,Oceania,2,17776,Steel Coast CrossFit,31,159 cm,70 kg,0,29,120
10736,Carrie Freestone,Carrie,Freestone,ACT,,F,1fff6-P10736_2-184.jpg,AU,Australia,,32,Oceania,2,29559,CrossFit Awaken,39,157 cm,135 lb,0,30,75
310970,Saxon Panchik,Saxon,Panchik,ACT,,M,00087-P310970_11-184.jpg,US,United States,,31,North America,1,19593,CrossFit East Nashville,26,69 in,185 lb,0,1,540
671093,Dallin Pepper,Dallin,Pepper,ACT,,M,df845-P671093_5-184.jpg,US,United States,,31,North America,1,1893,CrossFit Naples,20,72 in,215 lb,0,2,520
153625,Cole Sager,Cole,Sager,ACT,,M,ce316-P153625_5-184.jpg,US,United States,,31,North America,1,967,CrossFit Spokane Valley,31,71 in,198 lb,0,3,484
2725,Noah Ohlsen,Noah,Ohlsen,ACT,,M,0a0bc-P2725_5-184.jpg,US,United States,,31,North America,1,2509,Peak 360 CrossFit,31,67 in,190 lb,0,4,470
162712,Spencer Panchik,Spencer,Panchik,ACT,,M,c8758-P162712_5-184.jpg,US,United States,,31,North America,1,7991,CrossFit Mentality,26,68 in,180 lb,0,5,436
45136,Jake Berman,Jake,Berman,ACT,,M,e6249-P45136_30-184.jpg,US,United States,,31,North America,1,25335,TTT CrossFit,26,68 in,185 lb,0,6,424
663689,Tyler Christophel,Tyler,Christophel,ACT,,M,a6171-P663689_5-184.jpg,US,United States,,31,North America,1,3220,CrossFit Mayhem,32,70 in,195 lb,0,7,406
323300,Mitchel Stevenson,Mitchel,Stevenson,ACT,,M,1b3fa-P323300_1-184.jpg,US,United States,,31,North America,1,5490,CrossFit i1uvit,29,69 in,193 lb,0,8,405
123764,Logan Collins,Logan,Collins,ACT,,M,808fd-P123764_8-184.jpg,US,United States,,31,North America,1,None,,31,67 in,182 lb,0,9,400
1934516,William Leahy IV,William,Leahy IV,ACT,,M,990de-P1934516_2-184.jpg,US,United States,,31,North America,1,5222,CrossFit Mandeville,21,71 in,195 lb,0,10,375
642094,Cam Crockett,Cam,Crockett,ACT,,M,5e5b7-P642094_5-184.jpg,US,United States,,31,North America,1,3637,CrossFit Cadre,24,69 in,195 lb,0,11,343
235127,Luis Oscar Mora,Luis,Oscar Mora,ACT,,M,e1eec-P235127_12-184.jpg,MX,Mexico,,31,North America,1,None,,23,170 cm,90 kg,0,12,324
1289210,Phillip Muscarella,Phillip,Muscarella,ACT,,M,6d011-P1289210_1-184.jpg,US,United States,,31,North America,1,3801,Precision CrossFit,29,70 in,195 lb,0,13,319
739342,Reilly Good,Reilly,Good,ACT,,M,951ea-P739342_1-184.jpg,US,United States,,31,North America,1,None,,29,68 in,215 lb,0,14,313
1289013,Justin Rhodes,Justin,Rhodes,ACT,,M,18ca3-P1289013_11-184.jpg,US,United States,,31,North America,1,20938,CrossFit MWM,24,68 in,180 lb,0,15,288
877376,Lee Sharum,Lee,Sharum,ACT,,M,5d77f-P877376_6-184.jpg,US,United States,,31,North America,1,17881,Camel City CrossFit,24,70 in,185 lb,0,16,279
194457,Jake Marconi,Jake,Marconi,ACT,,M,cae0f-P194457_1-184.jpg,US,United States,,31,North America,1,None,,25,67 in,190 lb,0,17,243
1529807,Travon Benton,Travon,Benton,ACT,,M,2bc0c-P1529807_5-184.jpg,US,United States,,31,North America,1,770,Lone Star CrossFit,26,5 in,8 lb,0,18,223
95750,Mike Needleman,Mike,Needleman,ACT,,M,18113-P95750_8-184.jpg,US,United States,,31,North America,1,1208,Port CrossFit,25,69 in,190 lb,0,19,222
109346,John Coltey,John,Coltey,ACT,,M,ba6df-P109346_9-184.jpg,US,United States,,31,North America,1,19593,CrossFit East Nashville,33,69 in,195 lb,0,20,221
289710,Mitch McClune,Mitch,McClune,ACT,,M,1367a-P289710_4-184.jpg,US,United States,,31,North America,1,6103,Rhino CrossFit,32,68 in,185 lb,0,21,215
263026,Zach Watts,Zach,Watts,ACT,,M,3af44-P263026_6-184.jpg,US,United States,,31,North America,1,29649,CrossFit Illuminate,26,72 in,205 lb,0,22,204
242732,Nick Thomas,Nick,Thomas,DNF,,M,44837-P242732_8-184.jpg,US,United States,,31,North America,1,3228,CrossFit Marysville,31,68 in,193 lb,0,23,195
1699284,Tanner Balazs,Tanner,Balazs,ACT,,M,2eadc-P1699284_1-184.jpg,US,United States,,31,North America,1,25335,TTT CrossFit,26,69 in,180 lb,0,24,174
105536,Chase Smith,Chase,Smith,DNF,,M,06e7c-P105536_2-184.jpg,US,United States,,31,North America,1,13111,Black Iron CrossFit,33,69 in,195 lb,0,25,162
1145631,Robert Yates,Robert,Yates,ACT,,M,db115-P1145631_4-184.jpg,US,United States,,31,North America,1,8492,CrossFit Cornelius,22,71 in,204 lb,0,26,138
239255,Frank Mastroianni,Frank,Mastroianni,ACT,,M,4f05b-P239255_2-184.jpg,US,United States,,31,North America,1,20953,Aurelius CrossFit,28,65 in,175 lb,0,27,123
422268,Connor McDonald,Connor,McDonald,ACT,,M,1464a-P422268_4-184.jpg,US,United States,,31,North America,1,29355,Bar 10 CrossFit,30,72 in,198 lb,0,28,114
257503,Richie Carrel,Richie,Carrel,ACT,,M,e1641-P257503_4-184.jpg,US,United States,,31,North America,1,2357,Northstate CrossFit,25,70 in,195 lb,0,29,63
1053957,Hunter Holifield,Hunter,Holifield,WD,,M,1aaab-P1053957_4-184.jpg,US,United States,,31,North America,1,7573,Yune CrossFit,24,70 in,195 lb,0,30,0
349097,Danielle Brandon,Danielle,Brandon,ACT,,F,025a0-P349097_6-184.jpg,US,United States,,31,North America,2,6103,Rhino CrossFit,26,170 cm,150 lb,0,1,532
1441210,Sydney Michalyshen,Sydney,Michalyshen,ACT,,F,780b2-P1441210_17-184.jpg,CA,Canada,,31,North America,2,505,CrossFit New England,22,168 cm,155 lb,0,2,512
585046,Baylee Rayl,Baylee,Rayl,ACT,,F,412ea-P585046_9-184.jpg,US,United States,,31,North America,2,3220,CrossFit Mayhem,26,67 in,135 lb,0,3,480
168305,Brooke Wells,Brooke,Wells,ACT,,F,43257-P168305_10-184.jpg,US,United States,,31,North America,2,19593,CrossFit East Nashville,27,66 in,150 lb,0,4,443
555277,Rebecca Fuselier,Rebecca,Fuselier,ACT,,F,939ce-P555277_22-184.jpg,US,United States,,31,North America,2,1524,CrossFit Bolt,22,62 in,127 lb,0,5,442
40756,Kelly Clark,Kelly,Clark,ACT,,F,83f82-P40756_5-184.jpg,US,United States,,31,North America,2,8060,CrossFit Up,35,64 in,145 lb,0,6,441
530860,Shelby Neal,Shelby,Neal,ACT,,F,c285e-P530860_6-184.jpg,US,United States,,31,North America,2,10851,12th State CrossFit,22,62 in,140 lb,0,7,433
510714,Lindsey Porter,Lindsey,Porter,ACT,,F,d2245-P510714_12-184.jpg,US,United States,,31,North America,2,3335,CrossFit Clearwater,22,67 in,150 lb,0,8,362
857531,Taylor Reber,Taylor,Reber,ACT,,F,0df77-P857531_2-184.jpg,US,United States,,31,North America,2,27009,Einhorn CrossFit,28,66 in,150 lb,0,9,362
113169,Megan O'Donnell,Megan,O'Donnell,ACT,,F,a9d69-P113169_5-184.jpg,US,United States,,31,North America,2,5269,CrossFit Bear,33,65 in,150 lb,0,10,342
1604740,Claire Truax,Claire,Truax,ACT,,F,f2f6e-P1604740_4-184.jpg,US,United States,,31,North America,2,2540,Cyn Gym CrossFit,18,66 in,150 lb,0,11,335
252266,Leah Irons,Leah,Irons,ACT,,F,f7528-P252266_12-184.jpg,US,United States,,31,North America,2,4563,CrossFit Ammo,30,64 in,140 lb,0,12,328
908246,Faith Ferguson,Faith,Ferguson,ACT,,F,a1f99-P908246_1-184.jpg,US,United States,,31,North America,2,4211,CrossFit Maven,21,63 in,150 lb,0,13,324
873895,Kyra Milligan,Kyra,Milligan,ACT,,F,1f105-P873895_9-184.jpg,US,United States,,31,North America,2,6103,Rhino CrossFit,25,62 in,140 lb,0,14,320
1651610,Marisa Flowers,Marisa,Flowers,ACT,,F,7e981-P1651610_2-184.jpg,US,United States,,31,North America,2,None,,31,58 in,110 lb,0,15,272
1405029,Keara Napoli,Keara,Napoli,ACT,,F,80548-P1405029_2-184.jpg,US,United States,,31,North America,2,7104,CrossFit UNTD,23,66 in,162 lb,0,16,263
251823,Callerina Key,Callerina,Key,ACT,,F,43af1-P251823_4-184.jpg,US,United States,,31,North America,2,10551,CrossFit OwnIt,32,69 in,165 lb,0,17,261
528823,Taylor Babb,Taylor,Babb,ACT,,F,e8216-P528823_8-184.jpg,US,United States,,31,North America,2,6541,A-Town CrossFit (departed),21,65 in,140 lb,0,18,235
1200461,Gabrielle Spenst,Gabrielle,Spenst,ACT,,F,7b29a-P1200461_5-184.jpg,CA,Canada,,31,North America,2,5490,CrossFit i1uvit,24,67 in,162 lb,0,19,219
546042,Mary Helen Saunders,Mary Helen,Saunders,ACT,,F,women-square.jpg,US,United States,,31,North America,2,20623,CrossFit Invigorate,30,64 in,142 lb,0,20,215
154472,Samantha Petrich,Samantha,Petrich,ACT,,F,ec556-P154472_1-184.jpg,US,United States,,31,North America,2,11712,CrossFit Murrieta,32,67 in,145 lb,0,21,212
1418811,Emma Gardner,Emma,Gardner,ACT,,F,1f790-P1418811_2-184.jpg,US,United States,,31,North America,2,505,CrossFit New England,19,5 in,140 lb,0,22,202
703638,Kacey Wells,Kacey,Wells,ACT,,F,bc527-P703638_6-184.jpg,US,United States,,31,North America,2,7595,Mad Apple CrossFit,26,60 in,135 lb,0,23,190
297735,Danielle Kearns,Danielle,Kearns,ACT,,F,30f57-P297735_5-184.jpg,US,United States,,31,North America,2,4933,CrossFit Krypton,28,67 in,176 lb,0,24,174
807114,Kenzie Nolte,Kenzie,Nolte,ACT,,F,408ae-P807114_2-184.jpg,US,United States,,31,North America,2,599,CrossFit Steel Place,26,64 in,152 lb,0,25,165
34715,Hayley Murillo,Hayley,Murillo,ACT,,F,79de7-P34715_5-184.jpg,US,United States,,31,North America,2,4079,CrossFit Horsepower,35,69 in,168 lb,0,26,156
128857,Jessica Schwartz,Jessica,Schwartz,ACT,,F,39d73-P128857_8-184.jpg,US,United States,,31,North America,2,None,,24,65 in,150 lb,0,27,153
106580,Lydia Schaake,Lydia,Schaake,ACT,,F,3376e-P106580_1-184.jpg,US,United States,,31,North America,2,4289,CrossFit Fortius,32,66 in,155 lb,0,28,120
543986,Rachel Thibodeaux,Rachel,Thibodeaux,ACT,,F,79539-P543986_5-184.jpg,US,United States,,31,North America,2,16929,JH CrossFit,29,63 in,135 lb,0,29,66
160700,Jordan Adcock,Jordan,Adcock,WD,,F,12391-P160700_5-184.jpg,US,United States,,31,North America,2,None,,30,66 in,145 lb,0,30,112
901467,Kealan Henry,Kealan,Henry,ACT,,M,47994-P901467_4-184.jpg,ZA,South Africa,,30,Africa,1,29491,CrossFit HFS,29,168 cm,80 kg,0,1,516
120333,Jason Smith,Jason,Smith,ACT,,M,19ca5-P120333_5-184.jpg,ZA,South Africa,,30,Africa,1,22771,CrossFit Sunninghill,38,185 cm,195 lb,0,2,504
1515387,Darren Zurnamer,Darren,Zurnamer,ACT,,M,f8814-P1515387_4-184.jpg,ZA,South Africa,,30,Africa,1,None,,21,172 cm,82 kg,0,3,492
740370,Ruan Potgieter,Ruan,Potgieter,ACT,,M,35700-P740370_3-184.jpg,ZA,South Africa,,30,Africa,1,3515,CrossFit 360Vida,25,182 cm,82 kg,0,4,457
