ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
3.0,108.0,2400383.0,1.0,8:37,472642.0,2021,quarterfinals
4.0,419.0,366.0,1.0,366 lbs,472642.0,2021,quarterfinals
5.0,427.0,360244.0,1.0,2:56,472642.0,2021,quarterfinals
1.0,405.0,4200133.0,1.0,7:47,1020449.0,2021,quarterfinals
2.0,458.0,3780005.0,1.0,19:55,1020449.0,2021,quarterfinals
3.0,1.0,2400435.0,1.0,7:45,1020449.0,2021,quarterfinals
4.0,263.0,375.0,1.0,375 lbs,1020449.0,2021,quarterfinals
5.0,32.0,360284.0,1.0,2:16,1020449.0,2021,quarterfinals
1.0,142.0,4200162.0,1.0,7:18,678713.0,2021,quarterfinals
2.0,449.0,3780007.0,1.0,19:53,678713.0,2021,quarterfinals
3.0,116.0,2400382.0,1.0,8:38,678713.0,2021,quarterfinals
4.0,210.0,379.0,1.0,379 lbs,678713.0,2021,quarterfinals
5.0,251.0,360255.0,1.0,2:45,678713.0,2021,quarterfinals
1.0,191.0,4200155.0,1.0,7:25,169360.0,2021,quarterfinals
2.0,445.0,3780008.0,1.0,19:52,169360.0,2021,quarterfinals
3.0,499.0,2400343.0,1.0,9:17,169360.0,2021,quarterfinals
4.0,24.0,410.0,1.0,410 lbs,169360.0,2021,quarterfinals
5.0,10.0,360295.0,1.0,2:05,169360.0,2021,quarterfinals
1.0,29.0,4200184.0,1.0,6:56,18543.0,2021,quarterfinals
2.0,126.0,3780124.0,1.0,17:56,18543.0,2021,quarterfinals
3.0,148.0,2400377.0,1.0,8:43,18543.0,2021,quarterfinals
4.0,684.0,355.0,1.0,355 lbs,18543.0,2021,quarterfinals
5.0,186.0,360261.0,1.0,2:39,18543.0,2021,quarterfinals
1.0,297.0,4200143.0,1.0,7:37,879211.0,2021,quarterfinals
2.0,680.0,3560000.0,1.0,356 reps,879211.0,2021,quarterfinals
3.0,95.0,2400387.0,1.0,8:33,879211.0,2021,quarterfinals
4.0,13.0,426.0,1.0,426 lbs,879211.0,2021,quarterfinals
5.0,97.0,360271.0,1.0,2:29,879211.0,2021,quarterfinals
1.0,16.0,4200191.0,1.0,6:49,243026.0,2021,quarterfinals
2.0,186.0,3780086.0,1.0,18:34,243026.0,2021,quarterfinals
3.0,249.0,2400365.0,1.0,8:55,243026.0,2021,quarterfinals
4.0,526.0,362.0,1.0,362 lbs,243026.0,2021,quarterfinals
5.0,220.0,360258.0,1.0,2:42,243026.0,2021,quarterfinals
1.0,87.0,4200171.0,1.0,7:09,79080.0,2021,quarterfinals
2.0,37.0,3780220.0,1.0,16:20,79080.0,2021,quarterfinals
3.0,108.0,2400383.0,1.0,8:37,79080.0,2021,quarterfinals
4.0,526.0,362.0,1.0,362 lbs,79080.0,2021,quarterfinals
5.0,448.0,360243.0,1.0,2:57,79080.0,2021,quarterfinals
1.0,624.0,4200114.0,1.0,8:06,463008.0,2021,quarterfinals
2.0,216.0,3780073.0,1.0,18:47,463008.0,2021,quarterfinals
3.0,28.0,2400405.0,1.0,8:15,463008.0,2021,quarterfinals
4.0,220.0,377.0,1.0,377 lbs,463008.0,2021,quarterfinals
5.0,127.0,360268.0,1.0,2:32,463008.0,2021,quarterfinals
1.0,50.0,4200178.0,1.0,7:02,323300.0,2021,quarterfinals
2.0,2.0,3780351.0,1.0,14:09,323300.0,2021,quarterfinals
3.0,108.0,2400383.0,1.0,8:37,323300.0,2021,quarterfinals
4.0,861.0,351.0,1.0,351 lbs,323300.0,2021,quarterfinals
5.0,204.0,360259.0,1.0,2:41,323300.0,2021,quarterfinals
1.0,280.0,4200145.0,1.0,7:35,633281.0,2021,quarterfinals
2.0,279.0,3780049.0,1.0,19:11,633281.0,2021,quarterfinals
3.0,5.0,2400428.0,1.0,7:52,633281.0,2021,quarterfinals
4.0,372.0,368.0,1.0,368 lbs,633281.0,2021,quarterfinals
5.0,299.0,360251.0,1.0,2:49,633281.0,2021,quarterfinals
1.0,75.0,4200173.0,1.0,7:07,308651.0,2021,quarterfinals
2.0,108.0,3780136.0,1.0,17:44,308651.0,2021,quarterfinals
3.0,60.0,2400395.0,1.0,8:25,308651.0,2021,quarterfinals
4.0,929.0,349.0,1.0,349 lbs,308651.0,2021,quarterfinals
5.0,63.0,360277.0,1.0,2:23,308651.0,2021,quarterfinals
1.0,112.0,4200166.0,1.0,7:14,707413.0,2021,quarterfinals
2.0,524.0,3720079.0,1.0,372 reps,707413.0,2021,quarterfinals
3.0,1.0,2400435.0,1.0,7:45,707413.0,2021,quarterfinals
4.0,606.0,357.0,1.0,357 lbs,707413.0,2021,quarterfinals
5.0,4.0,360300.0,1.0,2:00,707413.0,2021,quarterfinals
1.0,50.0,4200178.0,1.0,7:02,182565.0,2021,quarterfinals
2.0,574.0,3660000.0,1.0,366 reps,182565.0,2021,quarterfinals
3.0,70.0,2400393.0,1.0,8:27,182565.0,2021,quarterfinals
4.0,419.0,366.0,1.0,366 lbs,182565.0,2021,quarterfinals
5.0,141.0,360266.0,1.0,2:34,182565.0,2021,quarterfinals
1.0,87.0,4200171.0,1.0,7:09,534247.0,2021,quarterfinals
2.0,63.0,3780192.0,1.0,16:48,534247.0,2021,quarterfinals
3.0,424.0,2400348.0,1.0,9:12,534247.0,2021,quarterfinals
4.0,526.0,362.0,1.0,362 lbs,534247.0,2021,quarterfinals
5.0,161.0,360264.0,1.0,2:36,534247.0,2021,quarterfinals
1.0,267.0,4200146.0,1.0,7:34,680734.0,2021,quarterfinals
2.0,115.0,3780129.0,1.0,17:51,680734.0,2021,quarterfinals
3.0,352.0,2400354.0,1.0,9:06,680734.0,2021,quarterfinals
4.0,447.0,365.0,1.0,365 lbs,680734.0,2021,quarterfinals
5.0,85.0,360273.0,1.0,2:27,680734.0,2021,quarterfinals
1.0,245.0,4200148.0,1.0,7:32,3413.0,2021,quarterfinals
