ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
4.0,28.0,6.0,1.0,198,1547053.0,2023,semifinals
5.0,26.0,12.0,1.0,4:27,1547053.0,2023,semifinals
6.0,20.0,30.0,1.0,CAP+30,1547053.0,2023,semifinals
7.0,17.0,39.0,1.0,5:19,1547053.0,2023,semifinals
2.0,12.0,56.0,1.0,17,872212.0,2023,semifinals
3.0,27.0,9.0,1.0,CAP+75,872212.0,2023,semifinals
4.0,21.0,27.0,1.0,231,872212.0,2023,semifinals
5.0,27.0,9.0,1.0,4:35,872212.0,2023,semifinals
6.0,19.0,33.0,1.0,CAP+30,872212.0,2023,semifinals
7.0,26.0,12.0,1.0,CAP+6,872212.0,2023,semifinals
1.0,22.0,24.0,1.0,CAP+10,1956709.0,2023,semifinals
2.0,16.0,42.0,1.0,7,1956709.0,2023,semifinals
3.0,16.0,42.0,1.0,CAP+38,1956709.0,2023,semifinals
1.0,3.0,92.0,1.0,26:41,127613.0,2023,semifinals
2.0,28.0,6.0,1.0,0,127613.0,2023,semifinals
1.0,5.0,84.0,1.0,CAP+14,893554.0,2023,semifinals
2.0,2.0,96.0,1.0,28,893554.0,2023,semifinals
3.0,4.0,88.0,1.0,CAP+25,893554.0,2023,semifinals
4.0,1.0,100.0,1.0,179,893554.0,2023,semifinals
5.0,15.0,45.0,1.0,5:12,893554.0,2023,semifinals
6.0,1.0,100.0,1.0,CAP+3,893554.0,2023,semifinals
7.0,1.0,100.0,1.0,5:08,893554.0,2023,semifinals
1.0,11.0,60.0,1.0,CAP+18,1323373.0,2023,semifinals
2.0,6.0,80.0,1.0,15,1323373.0,2023,semifinals
3.0,5.0,84.0,1.0,CAP+26,1323373.0,2023,semifinals
4.0,2.0,96.0,1.0,176,1323373.0,2023,semifinals
5.0,1.0,100.0,1.0,3:59,1323373.0,2023,semifinals
6.0,3.0,92.0,1.0,CAP+9,1323373.0,2023,semifinals
7.0,5.0,84.0,1.0,5:27,1323373.0,2023,semifinals
1.0,1.0,100.0,1.0,CAP+14,1163483.0,2023,semifinals
2.0,3.0,92.0,1.0,28,1163483.0,2023,semifinals
3.0,14.0,48.0,1.0,CAP+69,1163483.0,2023,semifinals
4.0,9.0,68.0,1.0,159,1163483.0,2023,semifinals
5.0,2.0,96.0,1.0,4:00,1163483.0,2023,semifinals
6.0,4.0,88.0,1.0,CAP+15,1163483.0,2023,semifinals
7.0,4.0,88.0,1.0,5:21,1163483.0,2023,semifinals
1.0,24.0,18.0,1.0,CAP+28,872244.0,2023,semifinals
2.0,1.0,100.0,1.0,36,872244.0,2023,semifinals
3.0,3.0,92.0,1.0,CAP+16,872244.0,2023,semifinals
4.0,3.0,92.0,1.0,172,872244.0,2023,semifinals
5.0,6.0,80.0,1.0,4:31,872244.0,2023,semifinals
6.0,2.0,96.0,1.0,CAP+4,872244.0,2023,semifinals
7.0,3.0,92.0,1.0,5:16,872244.0,2023,semifinals
1.0,17.0,39.0,1.0,CAP+21,918656.0,2023,semifinals
2.0,4.0,88.0,1.0,24,918656.0,2023,semifinals
3.0,9.0,68.0,1.0,CAP+54,918656.0,2023,semifinals
4.0,4.0,88.0,1.0,170,918656.0,2023,semifinals
5.0,4.0,88.0,1.0,4:22,918656.0,2023,semifinals
6.0,6.0,80.0,1.0,CAP+30,918656.0,2023,semifinals
7.0,12.0,56.0,1.0,5:58,918656.0,2023,semifinals
1.0,23.0,21.0,1.0,CAP+28,537176.0,2023,semifinals
2.0,7.0,76.0,1.0,9,537176.0,2023,semifinals
3.0,2.0,96.0,1.0,CAP+11,537176.0,2023,semifinals
4.0,6.0,80.0,1.0,165,537176.0,2023,semifinals
5.0,7.0,76.0,1.0,4:36,537176.0,2023,semifinals
6.0,13.0,52.0,1.0,CAP+52,537176.0,2023,semifinals
7.0,2.0,96.0,1.0,5:10,537176.0,2023,semifinals
1.0,4.0,88.0,1.0,CAP+14,531108.0,2023,semifinals
2.0,14.0,48.0,1.0,0,531108.0,2023,semifinals
3.0,8.0,72.0,1.0,CAP+37,531108.0,2023,semifinals
4.0,10.0,64.0,1.0,159,531108.0,2023,semifinals
5.0,3.0,92.0,1.0,4:21,531108.0,2023,semifinals
6.0,14.0,48.0,1.0,CAP+52,531108.0,2023,semifinals
7.0,6.0,80.0,1.0,5:44,531108.0,2023,semifinals
1.0,16.0,42.0,1.0,CAP+21,1282147.0,2023,semifinals
2.0,9.0,68.0,1.0,0,1282147.0,2023,semifinals
3.0,11.0,60.0,1.0,CAP+58,1282147.0,2023,semifinals
4.0,12.0,56.0,1.0,154,1282147.0,2023,semifinals
5.0,12.0,56.0,1.0,4:56,1282147.0,2023,semifinals
6.0,9.0,68.0,1.0,CAP+41,1282147.0,2023,semifinals
7.0,9.0,68.0,1.0,5:52,1282147.0,2023,semifinals
1.0,12.0,56.0,1.0,CAP+18,1535346.0,2023,semifinals
2.0,18.0,36.0,1.0,0,1535346.0,2023,semifinals
3.0,1.0,100.0,1.0,CAP+3,1535346.0,2023,semifinals
4.0,7.0,76.0,1.0,165,1535346.0,2023,semifinals
5.0,9.0,68.0,1.0,4:44,1535346.0,2023,semifinals
6.0,15.0,45.0,1.0,CAP+52,1535346.0,2023,semifinals
7.0,20.0,30.0,1.0,CAP+13,1535346.0,2023,semifinals
1.0,2.0,96.0,1.0,CAP+14,934466.0,2023,semifinals
2.0,18.0,36.0,1.0,0,934466.0,2023,semifinals
3.0,23.0,21.0,1.0,CAP+104,934466.0,2023,semifinals
4.0,5.0,84.0,1.0,170,934466.0,2023,semifinals
5.0,5.0,84.0,1.0,4:27,934466.0,2023,semifinals
6.0,25.0,15.0,1.0,CAP+56,934466.0,2023,semifinals
7.0,8.0,72.0,1.0,5:51,934466.0,2023,semifinals
1.0,3.0,92.0,1.0,CAP+14,686289.0,2023,semifinals
2.0,8.0,72.0,1.0,9,686289.0,2023,semifinals
3.0,22.0,24.0,1.0,CAP+103,686289.0,2023,semifinals
4.0,16.0,42.0,1.0,146,686289.0,2023,semifinals
5.0,14.0,48.0,1.0,5:03,686289.0,2023,semifinals
6.0,8.0,72.0,1.0,CAP+33,686289.0,2023,semifinals
7.0,20.0,30.0,1.0,CAP+13,686289.0,2023,semifinals
1.0,20.0,30.0,1.0,CAP+24,1406426.0,2023,semifinals
2.0,17.0,39.0,1.0,0,1406426.0,2023,semifinals
3.0,7.0,76.0,1.0,CAP+35,1406426.0,2023,semifinals
4.0,19.0,33.0,1.0,143,1406426.0,2023,semifinals
5.0,18.0,36.0,1.0,5:17,1406426.0,2023,semifinals
6.0,5.0,84.0,1.0,CAP+28,1406426.0,2023,semifinals
7.0,10.0,64.0,1.0,5:54,1406426.0,2023,semifinals
1.0,7.0,76.0,1.0,CAP+15,110783.0,2023,semifinals
2.0,18.0,36.0,1.0,0,110783.0,2023,semifinals
3.0,10.0,64.0,1.0,CAP+56,110783.0,2023,semifinals
4.0,8.0,72.0,1.0,163,110783.0,2023,semifinals
5.0,21.0,27.0,1.0,5:44,110783.0,2023,semifinals
6.0,12.0,56.0,1.0,CAP+45,110783.0,2023,semifinals
7.0,22.0,24.0,1.0,CAP+19,110783.0,2023,semifinals
1.0,6.0,80.0,1.0,CAP+15,1719953.0,2023,semifinals
2.0,18.0,36.0,1.0,0,1719953.0,2023,semifinals
3.0,6.0,80.0,1.0,CAP+28,1719953.0,2023,semifinals
4.0,21.0,27.0,1.0,134,1719953.0,2023,semifinals
5.0,22.0,24.0,1.0,5:47,1719953.0,2023,semifinals
6.0,20.0,30.0,1.0,CAP+53,1719953.0,2023,semifinals
7.0,7.0,76.0,1.0,5:50,1719953.0,2023,semifinals
1.0,8.0,72.0,1.0,CAP+16,858355.0,2023,semifinals
2.0,5.0,84.0,1.0,18,858355.0,2023,semifinals
3.0,21.0,27.0,1.0,CAP+101,858355.0,2023,semifinals
4.0,17.0,39.0,1.0,146,858355.0,2023,semifinals
5.0,17.0,39.0,1.0,5:16,858355.0,2023,semifinals
6.0,16.0,42.0,1.0,CAP+52,858355.0,2023,semifinals
7.0,16.0,42.0,1.0,CAP+7,858355.0,2023,semifinals
1.0,10.0,64.0,1.0,CAP+17,729906.0,2023,semifinals
2.0,10.0,64.0,1.0,0,729906.0,2023,semifinals
3.0,17.0,39.0,1.0,CAP+75,729906.0,2023,semifinals
4.0,13.0,52.0,1.0,148,729906.0,2023,semifinals
5.0,13.0,52.0,1.0,4:56,729906.0,2023,semifinals
6.0,24.0,18.0,1.0,CAP+55,729906.0,2023,semifinals
7.0,19.0,33.0,1.0,CAP+11,729906.0,2023,semifinals
1.0,22.0,24.0,1.0,CAP+28,1324803.0,2023,semifinals
2.0,18.0,36.0,1.0,0,1324803.0,2023,semifinals
3.0,18.0,36.0,1.0,CAP+78,1324803.0,2023,semifinals
4.0,18.0,36.0,1.0,143,1324803.0,2023,semifinals
5.0,11.0,60.0,1.0,4:47,1324803.0,2023,semifinals
6.0,7.0,76.0,1.0,CAP+31,1324803.0,2023,semifinals
7.0,13.0,52.0,1.0,5:59,1324803.0,2023,semifinals
1.0,14.0,48.0,1.0,CAP+19,1992437.0,2023,semifinals
